donor,year_month,aid_type_general,aid_eur_m,aid_type_specific,donor_group,frontline_flag,reluctant_flag,year,month_num,t,post_2022,winter,infrastructure_attacks,Energy,Medical/Edu,Water,Battle Counts,Remote Attack,Deaths,Total Events,battlefield_events,infra_spike,infra_lag1,battle_lag1,infra_lag2,battle_lag2,infra_lag3,battle_lag3,infra_lag4,battle_lag4,infra_lag5,battle_lag5,infra_lag6,battle_lag6
Italy,2023-11,Military,0.0,,reluctant,0,1,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Japan,2023-11,Financial,212.8008545678587,Guarantee,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Japan,2023-11,Humanitarian,0.0,,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Japan,2023-11,Military,0.0,,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Latvia,2023-11,Financial,4.0,Grant,frontline_adjacent,1,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Latvia,2023-11,Humanitarian,0.0,,frontline_adjacent,1,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Latvia,2023-11,Military,0.0,,frontline_adjacent,1,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Lithuania,2023-11,Financial,0.0,,frontline_adjacent,1,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Lithuania,2023-11,Humanitarian,0.0,,frontline_adjacent,1,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Lithuania,2023-11,Military,0.0,Weapons and equipment,frontline_adjacent,1,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Luxembourg,2023-11,Financial,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Luxembourg,2023-11,Humanitarian,0.335,Equipment,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Luxembourg,2023-11,Military,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Malta,2023-11,Financial,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Malta,2023-11,Humanitarian,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Malta,2023-11,Military,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Netherlands,2023-11,Financial,25.0,Grant,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Netherlands,2023-11,Humanitarian,0.0,,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Netherlands,2023-11,Military,0.0,,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
New Zealand,2023-11,Financial,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
New Zealand,2023-11,Humanitarian,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
New Zealand,2023-11,Military,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Norway,2023-11,Financial,16.955239708554842,Grant,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Norway,2023-11,Humanitarian,84.77619854277421,Assistance,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Norway,2023-11,Military,4.2388099271387105,Equipment,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Poland,2023-11,Financial,0.0,,frontline_adjacent,1,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Poland,2023-11,Humanitarian,0.0,,frontline_adjacent,1,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Poland,2023-11,Military,0.0,,frontline_adjacent,1,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Portugal,2023-11,Financial,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Portugal,2023-11,Humanitarian,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Portugal,2023-11,Military,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Romania,2023-11,Financial,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Romania,2023-11,Humanitarian,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Romania,2023-11,Military,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Slovakia,2023-11,Financial,0.0,,reluctant,0,1,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Slovakia,2023-11,Humanitarian,0.0,,reluctant,0,1,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Slovakia,2023-11,Military,0.0,,reluctant,0,1,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Slovenia,2023-11,Financial,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Slovenia,2023-11,Humanitarian,5.2,Assistance | Reconstruction,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Slovenia,2023-11,Military,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
South Korea,2023-11,Financial,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
South Korea,2023-11,Humanitarian,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
South Korea,2023-11,Military,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Spain,2023-11,Financial,0.0,,reluctant,0,1,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Spain,2023-11,Humanitarian,0.0,,reluctant,0,1,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Spain,2023-11,Military,0.0,,reluctant,0,1,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Sweden,2023-11,Financial,0.0,,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Sweden,2023-11,Humanitarian,0.0,,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Sweden,2023-11,Military,0.0,,other_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Switzerland,2023-11,Financial,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Switzerland,2023-11,Humanitarian,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Switzerland,2023-11,Military,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Taiwan,2023-11,Financial,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Taiwan,2023-11,Humanitarian,0.0,Reconstruction,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Taiwan,2023-11,Military,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Turkiye,2023-11,Financial,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Turkiye,2023-11,Humanitarian,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Turkiye,2023-11,Military,0.0,,other,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
United Kingdom,2023-11,Financial,0.0,,major_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
United Kingdom,2023-11,Humanitarian,0.0,,major_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
United Kingdom,2023-11,Military,0.0,,major_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
United States,2023-11,Financial,0.0,,major_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
United States,2023-11,Humanitarian,0.0,,major_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
United States,2023-11,Military,508.87160874922733,Funding for Weapon Acquisition Program | Weapons and equipment,major_western,0,0,2023,11,22,1,1,73.0,3.0,5.0,70.0,944.0,880.0,3259.0,1892.0,1824.0,0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0,106.0,2081.0
Australia,2023-12,Financial,0.0,,other_western,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Australia,2023-12,Humanitarian,0.0,,other_western,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Australia,2023-12,Military,0.0,,other_western,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Austria,2023-12,Financial,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Austria,2023-12,Humanitarian,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Austria,2023-12,Military,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Belgium,2023-12,Financial,10.0,Grant,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Belgium,2023-12,Humanitarian,2.0,Contribution,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Belgium,2023-12,Military,21.0,Weapons and equipment,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Bulgaria,2023-12,Financial,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Bulgaria,2023-12,Humanitarian,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Bulgaria,2023-12,Military,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Canada,2023-12,Financial,0.0,,other_western,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Canada,2023-12,Humanitarian,0.0,,other_western,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Canada,2023-12,Military,0.0,,other_western,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
China,2023-12,Financial,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
China,2023-12,Humanitarian,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
China,2023-12,Military,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Croatia,2023-12,Financial,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Croatia,2023-12,Humanitarian,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Croatia,2023-12,Military,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Cyprus,2023-12,Financial,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Cyprus,2023-12,Humanitarian,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Cyprus,2023-12,Military,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Czechia,2023-12,Financial,0.0,,frontline_adjacent,1,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Czechia,2023-12,Humanitarian,10.0,Assistance,frontline_adjacent,1,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Czechia,2023-12,Military,0.0,,frontline_adjacent,1,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Denmark,2023-12,Financial,0.0,,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Denmark,2023-12,Humanitarian,19.734480199015792,Contribution,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Denmark,2023-12,Military,1180.3150000953008,Funding for Weapon Acquisition Program | Funding for Weapon Acquisition Program/Weapons and equipment | Weapons,other,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Estonia,2023-12,Financial,0.0,,frontline_adjacent,1,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Estonia,2023-12,Humanitarian,0.85,Contribution,frontline_adjacent,1,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Estonia,2023-12,Military,80.0,Weapons and equipment,frontline_adjacent,1,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Finland,2023-12,Financial,0.0,,frontline_adjacent,1,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Finland,2023-12,Humanitarian,3.0,Assistance,frontline_adjacent,1,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
Finland,2023-12,Military,106.0,Weapons and equipment,frontline_adjacent,1,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
France,2023-12,Financial,0.0,,major_western,0,0,2023,12,23,1,1,61.0,2.0,2.0,59.0,898.0,620.0,2904.0,1573.0,1518.0,0,73.0,1824.0,73.0,2346.0,53.0,1838.0,53.0,1749.0,59.0,2615.0,54.0,1979.0
