donor,year_month,aid_type_general,aid_eur_m,aid_type_specific,donor_group,frontline_flag,reluctant_flag,year,month_num,t,post_2022,winter
France,2022-12,Military,353.79268133030297,Weapons | Weapons and equipment,major_western,0,0,2022,12,11,0,1
Germany,2022-12,Financial,0.0,,major_western,0,0,2022,12,11,0,1
Germany,2022-12,Humanitarian,182.13,Assistance | Contribution,major_western,0,0,2022,12,11,0,1
Germany,2022-12,Military,235.46198134289702,Weapons and equipment,major_western,0,0,2022,12,11,0,1
Greece,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
Greece,2022-12,Humanitarian,0.0,,other,0,0,2022,12,11,0,1
Greece,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
Hungary,2022-12,Financial,0.0,,reluctant,0,1,2022,12,11,0,1
Hungary,2022-12,Humanitarian,0.0,Assistance,reluctant,0,1,2022,12,11,0,1
Hungary,2022-12,Military,0.0,,reluctant,0,1,2022,12,11,0,1
Iceland,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
Iceland,2022-12,Humanitarian,0.0,,other,0,0,2022,12,11,0,1
Iceland,2022-12,Military,0.671293593865941,Equipment,other,0,0,2022,12,11,0,1
India,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
India,2022-12,Humanitarian,0.0,,other,0,0,2022,12,11,0,1
India,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
Ireland,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
Ireland,2022-12,Humanitarian,0.0,,other,0,0,2022,12,11,0,1
Ireland,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
Italy,2022-12,Financial,0.0,,reluctant,0,1,2022,12,11,0,1
Italy,2022-12,Humanitarian,10.0,Assistance,reluctant,0,1,2022,12,11,0,1
Italy,2022-12,Military,0.0,,reluctant,0,1,2022,12,11,0,1
Japan,2022-12,Financial,0.0,,other_western,0,0,2022,12,11,0,1
Japan,2022-12,Humanitarian,467.8244224585703,Assistance,other_western,0,0,2022,12,11,0,1
Japan,2022-12,Military,0.0,,other_western,0,0,2022,12,11,0,1
Latvia,2022-12,Financial,0.0,,frontline_adjacent,1,0,2022,12,11,0,1
Latvia,2022-12,Humanitarian,1.491801978728666,Equipment,frontline_adjacent,1,0,2022,12,11,0,1
Latvia,2022-12,Military,0.0,,frontline_adjacent,1,0,2022,12,11,0,1
Lithuania,2022-12,Financial,0.0,,frontline_adjacent,1,0,2022,12,11,0,1
Lithuania,2022-12,Humanitarian,0.0,,frontline_adjacent,1,0,2022,12,11,0,1
Lithuania,2022-12,Military,79.60124610767845,Consolidation | Weapons,frontline_adjacent,1,0,2022,12,11,0,1
Luxembourg,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
Luxembourg,2022-12,Humanitarian,0.0,,other,0,0,2022,12,11,0,1
Luxembourg,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
Malta,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
Malta,2022-12,Humanitarian,0.0,,other,0,0,2022,12,11,0,1
Malta,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
Netherlands,2022-12,Financial,0.0,,other_western,0,0,2022,12,11,0,1
Netherlands,2022-12,Humanitarian,0.0,,other_western,0,0,2022,12,11,0,1
Netherlands,2022-12,Military,117.16913616531028,Consolidation | Equipment,other_western,0,0,2022,12,11,0,1
New Zealand,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
New Zealand,2022-12,Humanitarian,5.340413207453543,Contribution,other,0,0,2022,12,11,0,1
New Zealand,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
Norway,2022-12,Financial,0.0,,other_western,0,0,2022,12,11,0,1
Norway,2022-12,Humanitarian,2.8713524708215896,Equipment,other_western,0,0,2022,12,11,0,1
Norway,2022-12,Military,26.79928972766817,Weapons and equipment,other_western,0,0,2022,12,11,0,1
Poland,2022-12,Financial,0.0,,frontline_adjacent,1,0,2022,12,11,0,1
Poland,2022-12,Humanitarian,0.0,,frontline_adjacent,1,0,2022,12,11,0,1
Poland,2022-12,Military,0.0,,frontline_adjacent,1,0,2022,12,11,0,1
Portugal,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
Portugal,2022-12,Humanitarian,0.5174746475389561,Assistance | Equipment,other,0,0,2022,12,11,0,1
Portugal,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
Romania,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
Romania,2022-12,Humanitarian,0.0,,other,0,0,2022,12,11,0,1
Romania,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
Slovakia,2022-12,Financial,0.0,,reluctant,0,1,2022,12,11,0,1
Slovakia,2022-12,Humanitarian,4.0,Equipment,reluctant,0,1,2022,12,11,0,1
Slovakia,2022-12,Military,9.0,Weapons and equipment,reluctant,0,1,2022,12,11,0,1
Slovenia,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
Slovenia,2022-12,Humanitarian,2.146002919816518,Consolidation | Equipment,other,0,0,2022,12,11,0,1
Slovenia,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
South Korea,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
South Korea,2022-12,Humanitarian,8.310660400692553,Equipment,other,0,0,2022,12,11,0,1
South Korea,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
Spain,2022-12,Financial,100.0,Guarantee,reluctant,0,1,2022,12,11,0,1
Spain,2022-12,Humanitarian,0.0,,reluctant,0,1,2022,12,11,0,1
Spain,2022-12,Military,0.0,,reluctant,0,1,2022,12,11,0,1
Sweden,2022-12,Financial,54.61541429042656,Grant,other_western,0,0,2022,12,11,0,1
Sweden,2022-12,Humanitarian,0.0,,other_western,0,0,2022,12,11,0,1
Sweden,2022-12,Military,0.0,,other_western,0,0,2022,12,11,0,1
Switzerland,2022-12,Financial,37.506697624575814,Grant,other,0,0,2022,12,11,0,1
Switzerland,2022-12,Humanitarian,48.150490193712194,Assistance,other,0,0,2022,12,11,0,1
Switzerland,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
Taiwan,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
Taiwan,2022-12,Humanitarian,0.9443932273514265,Equipment,other,0,0,2022,12,11,0,1
Taiwan,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
Turkiye,2022-12,Financial,0.0,,other,0,0,2022,12,11,0,1
Turkiye,2022-12,Humanitarian,0.0,,other,0,0,2022,12,11,0,1
Turkiye,2022-12,Military,0.0,,other,0,0,2022,12,11,0,1
United Kingdom,2022-12,Financial,472.19661367571325,Guarantee,major_western,0,0,2022,12,11,0,1
United Kingdom,2022-12,Humanitarian,0.0,,major_western,0,0,2022,12,11,0,1
United Kingdom,2022-12,Military,0.0009443932273514265,Equipment,major_western,0,0,2022,12,11,0,1
United States,2022-12,Financial,0.0,,major_western,0,0,2022,12,11,0,1
United States,2022-12,Humanitarian,616.8927928405998,Assistance,major_western,0,0,2022,12,11,0,1
United States,2022-12,Military,2006.8356081217814,Funding for Weapon Acquisition Program | Weapons and equipment,major_western,0,0,2022,12,11,0,1
Australia,2023-01,Financial,0.0,,other_western,0,0,2023,1,12,1,1
Australia,2023-01,Humanitarian,0.0,,other_western,0,0,2023,1,12,1,1
Australia,2023-01,Military,0.0,,other_western,0,0,2023,1,12,1,1
Austria,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Austria,2023-01,Humanitarian,5.0,Contribution,other,0,0,2023,1,12,1,1
Austria,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Belgium,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Belgium,2023-01,Humanitarian,0.6,Equipment,other,0,0,2023,1,12,1,1
Belgium,2023-01,Military,94.039642,Weapons,other,0,0,2023,1,12,1,1
Bulgaria,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Bulgaria,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Bulgaria,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Canada,2023-01,Financial,0.0,,other_western,0,0,2023,1,12,1,1
Canada,2023-01,Humanitarian,0.0,,other_western,0,0,2023,1,12,1,1
Canada,2023-01,Military,71.50343610790799,Weapons,other_western,0,0,2023,1,12,1,1
China,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
China,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
China,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Croatia,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Croatia,2023-01,Humanitarian,2.1552567555019038,Assistance | Equipment,other,0,0,2023,1,12,1,1
Croatia,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Cyprus,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Cyprus,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Cyprus,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Czechia,2023-01,Financial,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Czechia,2023-01,Humanitarian,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Czechia,2023-01,Military,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Denmark,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Denmark,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Denmark,2023-01,Military,241.9581223284272,Funding for Weapon Acquisition Program | Weapons,other,0,0,2023,1,12,1,1
Estonia,2023-01,Financial,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Estonia,2023-01,Humanitarian,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Estonia,2023-01,Military,226.0,Weapons and equipment,frontline_adjacent,1,0,2023,1,12,1,1
Finland,2023-01,Financial,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Finland,2023-01,Humanitarian,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Finland,2023-01,Military,400.0,Weapons and equipment,frontline_adjacent,1,0,2023,1,12,1,1
France,2023-01,Financial,0.0,,major_western,0,0,2023,1,12,1,1
France,2023-01,Humanitarian,4.0,Contribution,major_western,0,0,2023,1,12,1,1
France,2023-01,Military,455.1012517203171,Weapons and equipment,major_western,0,0,2023,1,12,1,1
Germany,2023-01,Financial,0.0,,major_western,0,0,2023,1,12,1,1
Germany,2023-01,Humanitarian,52.0,Reconstruction,major_western,0,0,2023,1,12,1,1
Germany,2023-01,Military,609.441993523444,Weapons and equipment,major_western,0,0,2023,1,12,1,1
Greece,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Greece,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Greece,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Hungary,2023-01,Financial,0.0,,reluctant,0,1,2023,1,12,1,1
Hungary,2023-01,Humanitarian,0.0,,reluctant,0,1,2023,1,12,1,1
Hungary,2023-01,Military,0.0,,reluctant,0,1,2023,1,12,1,1
Iceland,2023-01,Financial,0.9285913269570062,Grant,other,0,0,2023,1,12,1,1
Iceland,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Iceland,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
India,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
India,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
India,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Ireland,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Ireland,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Ireland,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Italy,2023-01,Financial,0.0,,reluctant,0,1,2023,1,12,1,1
Italy,2023-01,Humanitarian,0.0,Equipment,reluctant,0,1,2023,1,12,1,1
Italy,2023-01,Military,317.364657814096,Weapons and equipment,reluctant,0,1,2023,1,12,1,1
Japan,2023-01,Financial,0.0,,other_western,0,0,2023,1,12,1,1
Japan,2023-01,Humanitarian,90.15375380915029,Contribution | Equipment,other_western,0,0,2023,1,12,1,1
Japan,2023-01,Military,0.0,,other_western,0,0,2023,1,12,1,1
Latvia,2023-01,Financial,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Latvia,2023-01,Humanitarian,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Latvia,2023-01,Military,76.56554669913798,Weapons,frontline_adjacent,1,0,2023,1,12,1,1
Lithuania,2023-01,Financial,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Lithuania,2023-01,Humanitarian,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Lithuania,2023-01,Military,169.35513379620832,Funding for Weapon Acquisition Program | Weapons,frontline_adjacent,1,0,2023,1,12,1,1
Luxembourg,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Luxembourg,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Luxembourg,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Malta,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Malta,2023-01,Humanitarian,0.37,Equipment,other,0,0,2023,1,12,1,1
Malta,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Netherlands,2023-01,Financial,0.0,,other_western,0,0,2023,1,12,1,1
Netherlands,2023-01,Humanitarian,0.0,,other_western,0,0,2023,1,12,1,1
Netherlands,2023-01,Military,264.6050588353173,Consolidation | Weapons,other_western,0,0,2023,1,12,1,1
New Zealand,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
New Zealand,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
New Zealand,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Norway,2023-01,Financial,0.0,,other_western,0,0,2023,1,12,1,1
Norway,2023-01,Humanitarian,3.7331367214660025,Assistance,other_western,0,0,2023,1,12,1,1
Norway,2023-01,Military,7.20215433187854,Weapons,other_western,0,0,2023,1,12,1,1
Poland,2023-01,Financial,0.0,,frontline_adjacent,1,0,2023,1,12,1,1
Poland,2023-01,Humanitarian,13.511184373423339,Equipment,frontline_adjacent,1,0,2023,1,12,1,1
Poland,2023-01,Military,434.83849212986166,Weapons,frontline_adjacent,1,0,2023,1,12,1,1
Portugal,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Portugal,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Portugal,2023-01,Military,0.92218787259727,Weapons and equipment,other,0,0,2023,1,12,1,1
Romania,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Romania,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Romania,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Slovakia,2023-01,Financial,0.0,,reluctant,0,1,2023,1,12,1,1
Slovakia,2023-01,Humanitarian,0.0,,reluctant,0,1,2023,1,12,1,1
Slovakia,2023-01,Military,0.0,Training,reluctant,0,1,2023,1,12,1,1
Slovenia,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Slovenia,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Slovenia,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
South Korea,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
South Korea,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
South Korea,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Spain,2023-01,Financial,0.0,,reluctant,0,1,2023,1,12,1,1
Spain,2023-01,Humanitarian,4.5,Contribution,reluctant,0,1,2023,1,12,1,1
Spain,2023-01,Military,19.8539644493385,Weapons,reluctant,0,1,2023,1,12,1,1
Sweden,2023-01,Financial,0.0,,other_western,0,0,2023,1,12,1,1
Sweden,2023-01,Humanitarian,1.7849029661842017,Contribution,other_western,0,0,2023,1,12,1,1
Sweden,2023-01,Military,383.75413772960337,Weapons,other_western,0,0,2023,1,12,1,1
Switzerland,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Switzerland,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Switzerland,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Taiwan,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Taiwan,2023-01,Humanitarian,1.8571826539140124,Equipment,other,0,0,2023,1,12,1,1
Taiwan,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
Turkiye,2023-01,Financial,0.0,,other,0,0,2023,1,12,1,1
Turkiye,2023-01,Humanitarian,0.0,,other,0,0,2023,1,12,1,1
Turkiye,2023-01,Military,0.0,,other,0,0,2023,1,12,1,1
United Kingdom,2023-01,Financial,0.0,,major_western,0,0,2023,1,12,1,1
United Kingdom,2023-01,Humanitarian,0.0,,major_western,0,0,2023,1,12,1,1
United Kingdom,2023-01,Military,1165.5004835171374,Equipment | Weapons,major_western,0,0,2023,1,12,1,1
United States,2023-01,Financial,0.0,,major_western,0,0,2023,1,12,1,1
United States,2023-01,Humanitarian,0.0,,major_western,0,0,2023,1,12,1,1
United States,2023-01,Military,5339.400130002786,Funding for Weapon Acquisition Program | Weapons and equipment,major_western,0,0,2023,1,12,1,1
Australia,2023-02,Financial,0.0,,other_western,0,0,2023,2,13,1,1
Australia,2023-02,Humanitarian,0.0,,other_western,0,0,2023,2,13,1,1
Australia,2023-02,Military,21.271384186981905,Weapons,other_western,0,0,2023,2,13,1,1
Austria,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Austria,2023-02,Humanitarian,3.14796,Consolidation,other,0,0,2023,2,13,1,1
Austria,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Belgium,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Belgium,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Belgium,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Bulgaria,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Bulgaria,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Bulgaria,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Canada,2023-02,Financial,0.0,,other_western,0,0,2023,2,13,1,1
Canada,2023-02,Humanitarian,0.0,,other_western,0,0,2023,2,13,1,1
Canada,2023-02,Military,38.81649978478306,Equipment | Weapons,other_western,0,0,2023,2,13,1,1
China,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
China,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
China,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Croatia,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Croatia,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Croatia,2023-02,Military,44.20827611093445,Consolidation,other,0,0,2023,2,13,1,1
Cyprus,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Cyprus,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Cyprus,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Czechia,2023-02,Financial,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Czechia,2023-02,Humanitarian,7.820005143897058,Equipment,frontline_adjacent,1,0,2023,2,13,1,1
Czechia,2023-02,Military,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Denmark,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Denmark,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Denmark,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Estonia,2023-02,Financial,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Estonia,2023-02,Humanitarian,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Estonia,2023-02,Military,67.62664672043944,Weapons and equipment,frontline_adjacent,1,0,2023,2,13,1,1
Finland,2023-02,Financial,5.5,Grant,frontline_adjacent,1,0,2023,2,13,1,1
Finland,2023-02,Humanitarian,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Finland,2023-02,Military,160.0,Weapons and equipment,frontline_adjacent,1,0,2023,2,13,1,1
France,2023-02,Financial,0.0,,major_western,0,0,2023,2,13,1,1
France,2023-02,Humanitarian,0.0,,major_western,0,0,2023,2,13,1,1
France,2023-02,Military,45.703377708963366,Funding for Weapon Acquisition Program | Weapons and equipment,major_western,0,0,2023,2,13,1,1
Germany,2023-02,Financial,0.0,,major_western,0,0,2023,2,13,1,1
Germany,2023-02,Humanitarian,160.0,Assistance | Contribution | Equipment,major_western,0,0,2023,2,13,1,1
Germany,2023-02,Military,82.79210463569046,Weapons and equipment,major_western,0,0,2023,2,13,1,1
Greece,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Greece,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Greece,2023-02,Military,10.481330645537607,Weapons,other,0,0,2023,2,13,1,1
Hungary,2023-02,Financial,0.0,,reluctant,0,1,2023,2,13,1,1
Hungary,2023-02,Humanitarian,0.0,,reluctant,0,1,2023,2,13,1,1
Hungary,2023-02,Military,0.0,,reluctant,0,1,2023,2,13,1,1
Iceland,2023-02,Financial,1.9598510513200997,Grant,other,0,0,2023,2,13,1,1
Iceland,2023-02,Humanitarian,1.5,Contribution,other,0,0,2023,2,13,1,1
Iceland,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
India,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
India,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
India,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Ireland,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Ireland,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Ireland,2023-02,Military,3.85,Training,other,0,0,2023,2,13,1,1
Italy,2023-02,Financial,0.0,,reluctant,0,1,2023,2,13,1,1
Italy,2023-02,Humanitarian,0.0,,reluctant,0,1,2023,2,13,1,1
Italy,2023-02,Military,0.0,Weapons and equipment,reluctant,0,1,2023,2,13,1,1
Japan,2023-02,Financial,21.978329646946833,Grant,other_western,0,0,2023,2,13,1,1
Japan,2023-02,Humanitarian,0.0,,other_western,0,0,2023,2,13,1,1
Japan,2023-02,Military,0.0,,other_western,0,0,2023,2,13,1,1
Latvia,2023-02,Financial,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Latvia,2023-02,Humanitarian,0.185,Equipment,frontline_adjacent,1,0,2023,2,13,1,1
Latvia,2023-02,Military,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Lithuania,2023-02,Financial,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Lithuania,2023-02,Humanitarian,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Lithuania,2023-02,Military,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Luxembourg,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Luxembourg,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Luxembourg,2023-02,Military,29.8,Funding for Weapon Acquisition Program | Weapons,other,0,0,2023,2,13,1,1
Malta,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Malta,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Malta,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Netherlands,2023-02,Financial,0.0,,other_western,0,0,2023,2,13,1,1
Netherlands,2023-02,Humanitarian,0.0,,other_western,0,0,2023,2,13,1,1
Netherlands,2023-02,Military,19.926245765321834,Weapons,other_western,0,0,2023,2,13,1,1
New Zealand,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
New Zealand,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
New Zealand,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Norway,2023-02,Financial,0.0,,other_western,0,0,2023,2,13,1,1
Norway,2023-02,Humanitarian,29.900478940041907,Assistance | Equipment,other_western,0,0,2023,2,13,1,1
Norway,2023-02,Military,25.401928019705,Weapons and equipment,other_western,0,0,2023,2,13,1,1
Poland,2023-02,Financial,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Poland,2023-02,Humanitarian,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Poland,2023-02,Military,0.0,,frontline_adjacent,1,0,2023,2,13,1,1
Portugal,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Portugal,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Portugal,2023-02,Military,27.997872161715712,Weapons and equipment,other,0,0,2023,2,13,1,1
Romania,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Romania,2023-02,Humanitarian,1.0186048169821793,Equipment,other,0,0,2023,2,13,1,1
Romania,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Slovakia,2023-02,Financial,0.0,,reluctant,0,1,2023,2,13,1,1
Slovakia,2023-02,Humanitarian,0.0,,reluctant,0,1,2023,2,13,1,1
Slovakia,2023-02,Military,4.5,Weapons,reluctant,0,1,2023,2,13,1,1
Slovenia,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Slovenia,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Slovenia,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
South Korea,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
South Korea,2023-02,Humanitarian,121.32411270076808,Assistance,other,0,0,2023,2,13,1,1
South Korea,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Spain,2023-02,Financial,0.0,,reluctant,0,1,2023,2,13,1,1
Spain,2023-02,Humanitarian,0.0,,reluctant,0,1,2023,2,13,1,1
Spain,2023-02,Military,1.0604209013448314,Weapons,reluctant,0,1,2023,2,13,1,1
Sweden,2023-02,Financial,0.0,,other_western,0,0,2023,2,13,1,1
Sweden,2023-02,Humanitarian,46.542996554475664,Contribution,other_western,0,0,2023,2,13,1,1
Sweden,2023-02,Military,601.8815006357147,Weapons,other_western,0,0,2023,2,13,1,1
Switzerland,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Switzerland,2023-02,Humanitarian,115.09513016350576,Assistance,other,0,0,2023,2,13,1,1
Switzerland,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Taiwan,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Taiwan,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Taiwan,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
Turkiye,2023-02,Financial,0.0,,other,0,0,2023,2,13,1,1
Turkiye,2023-02,Humanitarian,0.0,,other,0,0,2023,2,13,1,1
Turkiye,2023-02,Military,0.0,,other,0,0,2023,2,13,1,1
